,InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,gross_profit,invoice_date,invoice_time
448140,C575035,22197,POPCORN HOLDER,-1,0.85,15005.0,United Kingdom,-0.85,2011-11-08,11:38:00
448283,C575042,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-1,2.95,16764.0,United Kingdom,-2.95,2011-11-08,12:05:00
448284,C575042,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2.95,16764.0,United Kingdom,-2.95,2011-11-08,12:05:00
448285,C575042,35970,ZINC FOLKART SLEIGH BELLS,-1,1.69,16764.0,United Kingdom,-1.69,2011-11-08,12:05:00
448286,C575042,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2.08,16764.0,United Kingdom,-2.08,2011-11-08,12:05:00
448288,C575044,22666,RECIPE BOX PANTRY YELLOW DESIGN,-12,2.95,14948.0,United Kingdom,-35.400000000000006,2011-11-08,12:07:00
448315,C575047,M,Manual,-1,14.95,13047.0,United Kingdom,-14.95,2011-11-08,12:10:00
448398,C575052,20727,LUNCH BAG  BLACK SKULL.,-1,1.65,14232.0,United Kingdom,-1.65,2011-11-08,12:17:00
448424,C575055,23462,ROCOCO WALL MIRROR WHITE,-2,19.95,14329.0,United Kingdom,-39.9,2011-11-08,12:22:00
448426,C575056,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,39.95,17736.0,United Kingdom,-39.95,2011-11-08,12:24:00
448474,C575058,79321,CHILLI LIGHTS,-1,4.95,16013.0,United Kingdom,-4.95,2011-11-08,12:25:00
448475,C575058,22423,REGENCY CAKESTAND 3 TIER,-1,10.95,16013.0,United Kingdom,-10.95,2011-11-08,12:25:00
448611,C575064,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,5.95,12472.0,Germany,-5.95,2011-11-08,12:39:00
448612,C575064,22467,GUMBALL COAT RACK,-8,2.55,12472.0,Germany,-20.4,2011-11-08,12:39:00
448613,C575064,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2.1,12472.0,Germany,-2.1,2011-11-08,12:39:00
448614,C575064,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,1.45,12472.0,Germany,-1.45,2011-11-08,12:39:00
448615,C575064,20749,ASSORTED COLOUR MINI CASES,-1,7.95,12472.0,Germany,-7.95,2011-11-08,12:39:00
448616,C575064,20712,JUMBO BAG WOODLAND ANIMALS,-2,2.08,12472.0,Germany,-4.16,2011-11-08,12:39:00
448617,C575065,23404,HOME SWEET HOME BLACKBOARD,-2,4.95,13924.0,United Kingdom,-9.9,2011-11-08,12:40:00
448618,C575065,23227,FILIGREE HEART BUTTERFLY WHITE ,-3,1.25,13924.0,United Kingdom,-3.75,2011-11-08,12:40:00
448619,C575065,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,4.95,13924.0,United Kingdom,-9.9,2011-11-08,12:40:00
449031,C575079,22990,COTTON APRON PANTRY DESIGN,-2,4.95,14911.0,EIRE,-9.9,2011-11-08,13:28:00
449032,C575079,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2.95,14911.0,EIRE,-5.9,2011-11-08,13:28:00
449033,C575079,22452,MEASURING TAPE BABUSHKA PINK,-1,2.95,14911.0,EIRE,-2.95,2011-11-08,13:28:00
449039,C575081,23480,MINI LIGHTS WOODLAND MUSHROOMS,-5,3.75,12483.0,Sweden,-18.75,2011-11-08,13:30:00
449040,C575081,22633,HAND WARMER UNION JACK,-1,2.1,12483.0,Sweden,-2.1,2011-11-08,13:30:00
449041,C575082,21843,RED RETROSPOT CAKE STAND,-4,10.95,12613.0,Germany,-43.8,2011-11-08,13:30:00
449042,C575082,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,4.95,12613.0,Germany,-4.95,2011-11-08,13:30:00
449043,C575082,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,4.95,12613.0,Germany,-4.95,2011-11-08,13:30:00
449044,C575082,23245,SET OF 3 REGENCY CAKE TINS,-2,4.95,12613.0,Germany,-9.9,2011-11-08,13:30:00
449045,C575082,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,0.85,12613.0,Germany,-10.2,2011-11-08,13:30:00
449046,C575082,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,2.55,12613.0,Germany,-2.55,2011-11-08,13:30:00
449047,C575082,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,2.95,12613.0,Germany,-8.850000000000001,2011-11-08,13:30:00
449048,C575082,22978,PANTRY ROLLING PIN,-6,3.75,12613.0,Germany,-22.5,2011-11-08,13:30:00
449049,C575082,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-6,1.65,12613.0,Germany,-9.899999999999999,2011-11-08,13:30:00
449050,C575082,22492,MINI PAINT SET VINTAGE ,-12,0.65,12613.0,Germany,-7.800000000000001,2011-11-08,13:30:00
449879,C575142,21591,COSY HOUR CIGAR BOX MATCHES ,-30,1.25,17183.0,United Kingdom,-37.5,2011-11-08,15:36:00
449987,C575150,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,0.65,12471.0,Germany,-1.9500000000000002,2011-11-08,16:05:00
449988,C575150,23347,I LOVE LONDON BEAKER,-12,1.25,12471.0,Germany,-15.0,2011-11-08,16:05:00
449989,C575150,23291,DOLLY GIRL CHILDRENS CUP,-1,1.25,12471.0,Germany,-1.25,2011-11-08,16:05:00
449990,C575150,23289,DOLLY GIRL CHILDRENS BOWL,-1,1.25,12471.0,Germany,-1.25,2011-11-08,16:05:00
449991,C575150,23245,SET OF 3 REGENCY CAKE TINS,-6,4.15,12471.0,Germany,-24.900000000000002,2011-11-08,16:05:00
449992,C575150,23240,SET OF 4 KNICK KNACK TINS DOILY ,-3,4.15,12471.0,Germany,-12.450000000000001,2011-11-08,16:05:00
449993,C575150,23198,PANTRY MAGNETIC  SHOPPING LIST,-9,1.45,12471.0,Germany,-13.049999999999999,2011-11-08,16:05:00
450080,C575155,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2.95,13709.0,United Kingdom,-2.95,2011-11-08,16:17:00
450081,C575155,90176A,CLASSIC DIAMANTE NECKLACE JET,-1,7.5,13709.0,United Kingdom,-7.5,2011-11-08,16:17:00
450082,C575155,90176D,DIAMANTE NECKLACE PURPLE,-1,7.5,13709.0,United Kingdom,-7.5,2011-11-08,16:17:00
450083,C575156,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,1.25,16602.0,United Kingdom,-15.0,2011-11-08,16:18:00
450084,C575156,71459,HANGING JAM JAR T-LIGHT HOLDERS,-3,0.85,16602.0,United Kingdom,-2.55,2011-11-08,16:18:00
450085,C575156,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-4,3.95,16602.0,United Kingdom,-15.8,2011-11-08,16:18:00
450086,C575157,85066,CREAM SWEETHEART MINI CHEST,-2,12.75,16379.0,United Kingdom,-25.5,2011-11-08,16:19:00
450087,C575158,22191,IVORY DINER WALL CLOCK,-1,8.5,15251.0,United Kingdom,-8.5,2011-11-08,16:20:00
450088,C575159,23462,ROCOCO WALL MIRROR WHITE,-3,16.95,15513.0,United Kingdom,-50.849999999999994,2011-11-08,16:21:00
450089,C575159,23170,REGENCY TEA PLATE ROSES ,-12,1.65,15513.0,United Kingdom,-19.799999999999997,2011-11-08,16:21:00
450090,C575159,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-3,2.55,15513.0,United Kingdom,-7.6499999999999995,2011-11-08,16:21:00
450091,C575160,23247,BISCUIT TIN 50'S CHRISTMAS,-1,2.89,14911.0,EIRE,-2.89,2011-11-08,16:23:00
450092,C575160,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,3.95,14911.0,EIRE,-7.9,2011-11-08,16:23:00
450093,C575160,23301,GARDENERS KNEELING PAD KEEP CALM ,-2,1.65,14911.0,EIRE,-3.3,2011-11-08,16:23:00
450094,C575161,22960,JAM MAKING SET WITH JARS,-5,4.25,15271.0,United Kingdom,-21.25,2011-11-08,16:25:00
450193,C575171,23355,HOT WATER BOTTLE KEEP CALM,-1,4.95,18164.0,United Kingdom,-4.95,2011-11-08,17:49:00
450194,C575172,22960,JAM MAKING SET WITH JARS,-3,4.25,16790.0,United Kingdom,-12.75,2011-11-08,17:53:00
450195,C575173,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,5.95,15275.0,United Kingdom,-5.95,2011-11-08,17:54:00
450196,C575174,21313,GLASS HEART T-LIGHT HOLDER ,-5,0.85,14156.0,EIRE,-4.25,2011-11-08,17:56:00
451761,C575223,22973,CHILDREN'S CIRCUS PARADE MUG,-1,1.65,12472.0,Germany,-1.65,2011-11-09,11:33:00
451762,C575224,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451763,C575224,85099B,JUMBO BAG RED RETROSPOT,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451764,C575224,23582,VINTAGE DOILY JUMBO BAG RED ,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451765,C575224,23581,JUMBO BAG PAISLEY PARK,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451766,C575224,23344,JUMBO BAG 50'S CHRISTMAS ,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451767,C575224,23343,JUMBO BAG VINTAGE CHRISTMAS ,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451768,C575224,23203,JUMBO BAG VINTAGE DOILY ,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451769,C575224,23202,JUMBO BAG VINTAGE LEAF,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451770,C575224,23199,JUMBO BAG APPLES,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451771,C575224,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451772,C575224,22386,JUMBO BAG PINK POLKADOT,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451773,C575224,22385,JUMBO BAG SPACEBOY DESIGN,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451774,C575224,21931,JUMBO STORAGE BAG SUKI,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451775,C575224,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-100,1.79,17511.0,United Kingdom,-179.0,2011-11-09,11:41:00
451789,C575257,M,Manual,-4,10.95,13623.0,United Kingdom,-43.8,2011-11-09,11:59:00
451790,C575257,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,9.95,13623.0,United Kingdom,-9.95,2011-11-09,11:59:00
451791,C575257,11001,ASSTD DESIGN RACING CAR PEN,-1,1.69,13623.0,United Kingdom,-1.69,2011-11-09,11:59:00
452213,C575327,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,7.95,14911.0,EIRE,-15.9,2011-11-09,13:47:00
452551,C575341,22992,REVOLVER WOODEN RULER ,-276,1.65,12931.0,United Kingdom,-455.4,2011-11-09,14:36:00
452552,C575341,22991,GIRAFFE WOODEN RULER,-288,1.65,12931.0,United Kingdom,-475.2,2011-11-09,14:36:00
452778,C575385,23099,FRENCH CARRIAGE LANTERN,-1,6.65,15916.0,United Kingdom,-6.65,2011-11-09,15:19:00
452779,C575385,22784,LANTERN CREAM GAZEBO ,-1,4.95,15916.0,United Kingdom,-4.95,2011-11-09,15:19:00
452780,C575385,22119,PEACE WOODEN BLOCK LETTERS,-1,6.95,15916.0,United Kingdom,-6.95,2011-11-09,15:19:00
454100,C575511,22382,LUNCH BAG SPACEBOY DESIGN ,-1,1.65,14456.0,United Kingdom,-1.65,2011-11-10,10:33:00
454381,C575531,22960,JAM MAKING SET WITH JARS,-4,4.25,12544.0,Spain,-17.0,2011-11-10,11:12:00
454382,C575537,21155,RED RETROSPOT PEG BAG,-1,2.55,14606.0,United Kingdom,-2.55,2011-11-10,11:14:00
454397,C575565,23110,PARISIENNE KEY CABINET ,-2,5.75,14401.0,United Kingdom,-11.5,2011-11-10,11:22:00
454398,C575572,22630,DOLLY GIRL LUNCH BOX,-1,1.95,17528.0,United Kingdom,-1.95,2011-11-10,11:33:00
454399,C575572,21754,HOME BUILDING BLOCK WORD,-1,6.25,17528.0,United Kingdom,-6.25,2011-11-10,11:33:00
454400,C575572,23485,BOTANICAL GARDENS WALL CLOCK ,-1,20.8,17528.0,United Kingdom,-20.8,2011-11-10,11:33:00
454401,C575573,23252,VINTAGE RED ENAMEL TRIM JUG ,-1,3.75,16705.0,United Kingdom,-3.75,2011-11-10,11:34:00
454402,C575573,21535,RED RETROSPOT SMALL MILK JUG,-1,2.55,16705.0,United Kingdom,-2.55,2011-11-10,11:34:00
454432,C575575,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,5.95,17652.0,United Kingdom,-17.85,2011-11-10,11:44:00
454461,C575577,23322,LARGE WHITE HEART OF WICKER,-3,2.95,15597.0,United Kingdom,-8.850000000000001,2011-11-10,11:46:00
454462,C575578,22568,FELTCRAFT CUSHION OWL,-2,3.75,15358.0,United Kingdom,-7.5,2011-11-10,11:48:00
454466,C575580,23487,SWEET HEART CAKE CARRIER,-1,9.95,13599.0,United Kingdom,-9.95,2011-11-10,11:51:00
454572,C575585,21259,VICTORIAN SEWING BOX SMALL ,-1,5.95,15839.0,United Kingdom,-5.95,2011-11-10,11:57:00
454629,C575588,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,1.65,14064.0,United Kingdom,-9.899999999999999,2011-11-10,12:04:00
454657,C575590,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-6,1.04,15785.0,United Kingdom,-6.24,2011-11-10,12:08:00
454658,C575590,22197,POPCORN HOLDER,-10,0.72,15785.0,United Kingdom,-7.199999999999999,2011-11-10,12:08:00
454669,C575592,22080,RIBBON REEL POLKADOTS ,-10,1.65,12619.0,Germany,-16.5,2011-11-10,12:10:00
454670,C575592,22079,RIBBON REEL HEARTS DESIGN ,-10,1.65,12619.0,Germany,-16.5,2011-11-10,12:10:00
455284,C575606,CRUK,CRUK Commission,-1,517.51,14096.0,United Kingdom,-517.51,2011-11-10,12:37:00
455285,C575608,35970,ZINC FOLKART SLEIGH BELLS,-11,1.49,16133.0,United Kingdom,-16.39,2011-11-10,12:38:00
455286,C575608,23250,VINTAGE RED TRIM ENAMEL BOWL ,-2,1.25,16133.0,United Kingdom,-2.5,2011-11-10,12:38:00
455287,C575608,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,4.15,16133.0,United Kingdom,-8.3,2011-11-10,12:38:00
455288,C575608,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-3,3.75,16133.0,United Kingdom,-11.25,2011-11-10,12:38:00
455289,C575608,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,4.25,16133.0,United Kingdom,-12.75,2011-11-10,12:38:00
455408,C575616,23469,CARD HOLDER LOVE BIRD SMALL,-2,4.15,15805.0,United Kingdom,-8.3,2011-11-10,12:51:00
455409,C575616,23470,CARD HOLDER LOVE BIRD LARGE ,-4,5.39,15805.0,United Kingdom,-21.56,2011-11-10,12:51:00
455513,C575626,23581,JUMBO BAG PAISLEY PARK,-1,2.08,17651.0,United Kingdom,-2.08,2011-11-10,13:21:00
455514,C575626,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,4.95,17651.0,United Kingdom,-4.95,2011-11-10,13:21:00
455574,C575630,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,4.25,15830.0,United Kingdom,-8.5,2011-11-10,13:35:00
455575,C575630,23355,HOT WATER BOTTLE KEEP CALM,-4,4.95,15830.0,United Kingdom,-19.8,2011-11-10,13:35:00
455646,C575635,M,Manual,-1,424.06,12473.0,Germany,-424.06,2011-11-10,13:45:00
455647,C575635,M,Manual,-1,549.34,12473.0,Germany,-549.34,2011-11-10,13:45:00
455709,C575638,M,Manual,-1,40.46,12473.0,Germany,-40.46,2011-11-10,13:48:00
455752,C575641,21877,HOME SWEET HOME MUG,-18,1.45,15814.0,United Kingdom,-26.099999999999998,2011-11-10,14:03:00
455829,C575648,23085,ANTIQUE SILVER BAUBLE LAMP  ,-2,8.25,16523.0,United Kingdom,-16.5,2011-11-10,14:22:00
455862,C575650,22726,ALARM CLOCK BAKELIKE GREEN,-1,3.75,14194.0,United Kingdom,-3.75,2011-11-10,14:24:00
455863,C575651,22624,IVORY KITCHEN SCALES,-1,8.5,17653.0,United Kingdom,-8.5,2011-11-10,14:26:00
455864,C575651,22617,BAKING SET SPACEBOY DESIGN,-1,4.95,17653.0,United Kingdom,-4.95,2011-11-10,14:26:00
455865,C575651,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,4.95,17653.0,United Kingdom,-4.95,2011-11-10,14:26:00
455866,C575651,21754,HOME BUILDING BLOCK WORD,-1,6.25,17653.0,United Kingdom,-6.25,2011-11-10,14:26:00
455867,C575651,23348,CHILDRENS TOY COOKING UTENSIL SET,-1,2.08,17653.0,United Kingdom,-2.08,2011-11-10,14:26:00
455868,C575651,23329,DECORATIVE WICKER HEART LARGE,-3,1.65,17653.0,United Kingdom,-4.949999999999999,2011-11-10,14:26:00
455909,C575653,85034A,3 GARDENIA MORRIS BOXED CANDLES,-3,1.25,13988.0,United Kingdom,-3.75,2011-11-10,14:28:00
455910,C575653,23470,CARD HOLDER LOVE BIRD LARGE ,-2,6.25,13988.0,United Kingdom,-12.5,2011-11-10,14:28:00
455911,C575653,22306,SILVER MUG BONE CHINA TREE OF LIFE,-1,1.06,13988.0,United Kingdom,-1.06,2011-11-10,14:28:00
456026,C575662,22727,ALARM CLOCK BAKELIKE RED ,-1,3.75,13767.0,United Kingdom,-3.75,2011-11-10,14:48:00
456027,C575662,22423,REGENCY CAKESTAND 3 TIER,-5,12.75,13767.0,United Kingdom,-63.75,2011-11-10,14:48:00
456028,C575663,21136,PAINTED METAL PEARS ASSORTED,-1,1.69,13769.0,United Kingdom,-1.69,2011-11-10,14:52:00
456029,C575664,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,4.95,12952.0,United Kingdom,-4.95,2011-11-10,14:53:00
456030,C575665,23113,PANTRY CHOPPING BOARD,-1,4.95,17442.0,United Kingdom,-4.95,2011-11-10,14:54:00
456031,C575666,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,1.25,18092.0,United Kingdom,-2.5,2011-11-10,14:55:00
456032,C575667,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-1,2.1,14032.0,United Kingdom,-2.1,2011-11-10,14:56:00
456092,C575669,23462,ROCOCO WALL MIRROR WHITE,-1,19.95,12417.0,Belgium,-19.95,2011-11-10,15:00:00
456093,C575670,15044D,RED PAPER PARASOL,-1,2.55,13081.0,United Kingdom,-2.55,2011-11-10,15:02:00
456114,C575672,23565,EGG CUP MILKMAID HELGA ,-4,1.25,13098.0,United Kingdom,-5.0,2011-11-10,15:03:00
456115,C575672,23165,LARGE CERAMIC TOP STORAGE JAR,-2,1.65,13098.0,United Kingdom,-3.3,2011-11-10,15:03:00
456217,C575679,35971,ROSE FOLKART HEART DECORATIONS,-16,1.25,16863.0,United Kingdom,-20.0,2011-11-10,15:23:00
457790,C575746,21982,PACK OF 12 SUKI TISSUES ,-1,0.39,13588.0,United Kingdom,-0.39,2011-11-11,10:19:00
457791,C575746,21519,GIN & TONIC DIET GREETING CARD ,-12,0.42,13588.0,United Kingdom,-5.04,2011-11-11,10:19:00
457877,C575749,22276,WASH BAG VINTAGE ROSE PAISLEY,-1,2.55,12856.0,United Kingdom,-2.55,2011-11-11,10:24:00
457878,C575749,23244,ROUND STORAGE TIN VINTAGE LEAF,-1,1.95,12856.0,United Kingdom,-1.95,2011-11-11,10:24:00
457935,C575752,23213,STAR WREATH DECORATION WITH BELL,-12,1.25,13500.0,United Kingdom,-15.0,2011-11-11,10:40:00
457936,C575752,23212,HEART WREATH DECORATION WITH BELL,-12,1.25,13500.0,United Kingdom,-15.0,2011-11-11,10:40:00
458225,C575763,22726,ALARM CLOCK BAKELIKE GREEN,-1,3.75,15034.0,United Kingdom,-3.75,2011-11-11,10:55:00
458331,C575777,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,2.55,13881.0,United Kingdom,-102.0,2011-11-11,11:15:00
458449,C575839,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,1.65,12517.0,Germany,-19.799999999999997,2011-11-11,11:40:00
458450,C575839,22551,PLASTERS IN TIN SPACEBOY,-11,1.65,12517.0,Germany,-18.15,2011-11-11,11:40:00
458516,C575841,21915,RED  HARMONICA IN BOX ,-12,1.25,13408.0,United Kingdom,-15.0,2011-11-11,11:58:00
459263,C575872,D,Discount,-1,97.14,13408.0,United Kingdom,-97.14,2011-11-11,12:52:00
459798,C575879,21892,TRADITIONAL WOODEN CATCH CUP GAME ,-1,1.25,13588.0,United Kingdom,-1.25,2011-11-11,13:30:00
459799,C575879,21519,GIN & TONIC DIET GREETING CARD ,-12,0.42,13588.0,United Kingdom,-5.04,2011-11-11,13:30:00
460604,C575921,20974,12 PENCILS SMALL TUBE SKULL,-184,0.65,12931.0,United Kingdom,-119.60000000000001,2011-11-11,17:01:00
461405,C575940,84992,72 SWEETHEART FAIRY CAKE CASES,-24,0.55,17838.0,United Kingdom,-13.200000000000001,2011-11-13,11:38:00
461406,C575940,84991,60 TEATIME FAIRY CAKE CASES,-24,0.55,17838.0,United Kingdom,-13.200000000000001,2011-11-13,11:38:00
461407,C575940,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-24,0.55,17838.0,United Kingdom,-13.200000000000001,2011-11-13,11:38:00
461409,C575940,23275,SET OF 3 HANGING OWLS OLLIE BEAK,-24,1.25,17838.0,United Kingdom,-30.0,2011-11-13,11:38:00
461410,C575940,23266,SET OF 3 WOODEN STOCKING DECORATION,-12,1.25,17838.0,United Kingdom,-15.0,2011-11-13,11:38:00
461411,C575940,23265,SET OF 3 WOODEN TREE DECORATIONS,-14,1.25,17838.0,United Kingdom,-17.5,2011-11-13,11:38:00
461412,C575940,23263,SET OF 3 WOODEN HEART DECORATIONS,-12,1.25,17838.0,United Kingdom,-15.0,2011-11-13,11:38:00
461413,C575940,23226,FILIGREE HEART DAISY WHITE,-48,1.25,17838.0,United Kingdom,-60.0,2011-11-13,11:38:00
461414,C575940,22571,ROCKING HORSE RED CHRISTMAS ,-96,0.72,17838.0,United Kingdom,-69.12,2011-11-13,11:38:00
461415,C575940,22155,STAR DECORATION RUSTIC,-48,0.42,17838.0,United Kingdom,-20.16,2011-11-13,11:38:00
461416,C575940,21876,POTTERING MUG,-12,1.65,17838.0,United Kingdom,-19.799999999999997,2011-11-13,11:38:00
461417,C575940,21875,KINGS CHOICE MUG,-24,1.25,17838.0,United Kingdom,-30.0,2011-11-13,11:38:00
461418,C575940,21820,GLITTER HEART GARLAND WITH BELLS ,-18,3.75,17838.0,United Kingdom,-67.5,2011-11-13,11:38:00
461419,C575940,21811,HANGING HEART WITH BELL,-48,0.39,17838.0,United Kingdom,-18.72,2011-11-13,11:38:00
461420,C575940,21621,VINTAGE UNION JACK BUNTING,-6,8.5,17838.0,United Kingdom,-51.0,2011-11-13,11:38:00
461859,C575953,21813,GARLAND WITH STARS AND BELLS,-1,4.95,16015.0,United Kingdom,-4.95,2011-11-13,11:56:00
461860,C575953,21812,GARLAND WITH HEARTS AND BELLS,-2,4.95,16015.0,United Kingdom,-9.9,2011-11-13,11:56:00
462122,C575962,21166,COOK WITH WINE METAL SIGN ,-10,2.08,14547.0,United Kingdom,-20.8,2011-11-13,12:30:00
462123,C575963,22371,AIRLINE BAG VINTAGE TOKYO 78,-2,4.25,16794.0,United Kingdom,-8.5,2011-11-13,12:30:00
462528,C575980,22972,CHILDREN'S SPACEBOY MUG,-1,1.65,12867.0,United Kingdom,-1.65,2011-11-13,13:39:00
462529,C575980,22974,CHILDRENS DOLLY GIRL MUG,-1,1.65,12867.0,United Kingdom,-1.65,2011-11-13,13:39:00
462530,C575980,20724,RED RETROSPOT CHARLOTTE BAG,-1,0.85,12867.0,United Kingdom,-0.85,2011-11-13,13:39:00
462531,C575980,23238,SET OF 4 KNICK KNACK TINS LONDON ,-6,4.15,12867.0,United Kingdom,-24.900000000000002,2011-11-13,13:39:00
463819,C576072,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,-2,4.95,18069.0,United Kingdom,-9.9,2011-11-13,16:05:00
464520,C576108,20685,DOORMAT RED RETROSPOT,-24,7.08,15113.0,United Kingdom,-169.92000000000002,2011-11-14,10:32:00
464806,C576183,22555,PLASTERS IN TIN STRONGMAN,-12,1.65,12476.0,Germany,-19.799999999999997,2011-11-14,11:23:00
464807,C576183,22556,PLASTERS IN TIN CIRCUS PARADE ,-12,1.65,12476.0,Germany,-19.799999999999997,2011-11-14,11:23:00
464973,C576194,22960,JAM MAKING SET WITH JARS,-3,4.25,16790.0,United Kingdom,-12.75,2011-11-14,12:03:00
464974,C576195,21539,RED RETROSPOT BUTTER DISH,-1,4.95,14606.0,United Kingdom,-4.95,2011-11-14,12:03:00
464985,C576197,21642,ASSORTED TUTTI FRUTTI PEN,-23,0.29,13755.0,United Kingdom,-6.67,2011-11-14,12:08:00
464995,C576199,22186,RED STAR CARD HOLDER,-1,1.95,12610.0,Italy,-1.95,2011-11-14,12:13:00
464996,C576199,22584,PACK OF 6 PANNETONE GIFT BOXES,-1,2.55,12610.0,Italy,-2.55,2011-11-14,12:13:00
464997,C576199,22960,JAM MAKING SET WITH JARS,-6,4.25,12610.0,Italy,-25.5,2011-11-14,12:13:00
465284,C576216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2.95,12584.0,Italy,-8.850000000000001,2011-11-14,12:56:00
465285,C576216,22960,JAM MAKING SET WITH JARS,-3,4.25,12584.0,Italy,-12.75,2011-11-14,12:56:00
465286,C576216,22847,BREAD BIN DINER STYLE IVORY,-1,16.95,12584.0,Italy,-16.95,2011-11-14,12:56:00
465287,C576216,22804,PINK HANGING HEART T-LIGHT HOLDER,-3,2.95,12584.0,Italy,-8.850000000000001,2011-11-14,12:56:00
465288,C576216,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,4.95,12584.0,Italy,-14.850000000000001,2011-11-14,12:56:00
465289,C576216,21843,RED RETROSPOT CAKE STAND,-1,10.95,12584.0,Italy,-10.95,2011-11-14,12:56:00
465290,C576218,D,Discount,-1,183.0,13694.0,United Kingdom,-183.0,2011-11-14,12:57:00
465330,C576223,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,8.5,15993.0,United Kingdom,-8.5,2011-11-14,13:02:00
465331,C576223,23314,VINTAGE CHRISTMAS TABLECLOTH,-1,12.5,15993.0,United Kingdom,-12.5,2011-11-14,13:02:00
465332,C576223,21263,GREEN GOOSE FEATHER TREE 60CM,-2,1.95,15993.0,United Kingdom,-3.9,2011-11-14,13:02:00
465341,C576226,23404,HOME SWEET HOME BLACKBOARD,-1,4.95,13268.0,United Kingdom,-4.95,2011-11-14,13:10:00
465342,C576226,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-1,3.25,13268.0,United Kingdom,-3.25,2011-11-14,13:10:00
465343,C576227,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2.95,14910.0,United Kingdom,-2.95,2011-11-14,13:11:00
465344,C576227,23330,DECORATIVE WICKER HEART MEDIUM,-6,1.25,14910.0,United Kingdom,-7.5,2011-11-14,13:11:00
465413,C576229,23236,STORAGE TIN VINTAGE DOILY ,-3,2.89,13816.0,Germany,-8.67,2011-11-14,13:13:00
